Name,RA_(J2000),DEC_(J2000),Redshift,Dist_[Mpc],BAT_Type,PACS70,PACS70_err,PACS160,PACS160_err,PSW,PSW_err,PMW,PMW_err,PLW,PLW_err,BAT_flux,L_X
ESO464-G016,21h02m23.8s,-28d10m29s,0.036351999999999995,160.0161325,AGN (58 month),0.466325805,0.024096232999999998,0.5240110729999999,0.028136734,0.276383846,0.052943360999999994,0.12212658400000001,0.021700623999999998,0.0,0.097198967,1.41e-11,4.3206427582877097e+43
ESO479-G031,02h44m47.7s,-24d30m50s,0.023526,102.5776521,LINER,0.086316659,0.010948945,0.0,0.15167882,0.045811134,0.0061859459999999995,0.0,0.054055332000000005,0.0,0.064020238,9.05e-12,1.1396088027681127e+43
ESO490-IG026,06h40m11.7s,-25d53m43s,0.02485,108.45786770000001,Sy 1.2,1.974766104,0.101650435,1.604453695,0.102579054,0.9361524090000001,0.108316883,0.38947699700000005,0.055963107000000005,0.145980866,0.019023545,3.74e-11,5.264964332915116e+43
ESO499-G041,10h05m55.4s,-23d03m25s,0.012816,55.43038551,Sy 1.5,0.539730513,0.028158403,0.940264705,0.137384655,0.436064037,0.042907362000000004,0.21983429,0.025802397999999997,0.096008358,0.019136537,1.46e-11,5.368467908922917e+42
ESO506-G027,12h38m54.6s,-27d18m28s,0.025024,109.23148799999998,Sy 2,0.52894712,0.036098248,1.219,0.065795624,1.087250831,0.108905795,0.48553023799999995,0.051167735,0.0,0.172800345,9.390000000000001e-11,1.3407969069858162e+44
ESO509-G038,13h31m13.9s,-25d24m10s,0.025970999999999998,113.4453676,Sy 1,0.441310562,0.023404777999999998,0.731621291,0.079455258,0.34125996399999997,0.03736168,0.14814956199999998,0.028213396,0.0,0.08106542900000001,1.4199999999999998e-11,2.1870745417112785e+43
ESO509-IG066NED01,13h34m39.6s,-23d26m48s,0.034307,150.7872955,Sy 2,0.882703328,0.048252737000000004,1.65590881,0.153646258,0.7784874420000001,0.076800507,0.29026282,0.033144707999999995,0.105708429,0.020817151000000002,1.82e-11,4.952250438619526e+43
ESO511-G030,14h19m22.4s,-26d38m41s,0.022389,97.53700555,Sy 1,0.707039876,0.348,2.021,0.131985148,2.185830929,0.21674570199999998,1.030224749,0.113622436,0.40295529,0.049120765999999996,3.99e-11,4.542693545039628e+43
ESO533-G050,22h34m49.8s,-25d40m37s,0.026445,115.5567068,Sy 2,0.102944979,0.015492758,0.8109999999999999,0.0405,0.641203826,0.107176286,0.339275837,0.06218906900000001,0.132412701,0.025332834,1.3599999999999999e-11,2.1733562930874119e+43
ESO548-G081,03h42m03.7s,-21d14m39s,0.014480000000000002,62.70653781,Sy 1,0.960207771,0.051334835999999995,2.180950396,0.132089693,0.783293613,0.07816266,0.356477791,0.038226565,0.08949092800000001,0.017632389,4.45e-11,2.0940515289619986e+43
ESO549-G049,04h02m25.7s,-18d02m51s,0.026291000000000002,114.87058529999999,Sy 2 LINER,3.628969705,0.187939601,5.13078786,0.26240599,1.813791224,0.173942232,0.695241363,0.068327549,0.234219395,0.026085016000000003,2.52e-11,3.9794212627321273e+43
ESO553-G022,05h11m57.8s,-18d29m38s,0.042079000000000005,186.00325080000002,Sy 2,0.081588705,0.010217437,0.472544563,0.08013545700000001,0.29554878100000004,0.044089138,0.137701518,0.023032035,0.0,0.103772836,1.3699999999999999e-11,5.672354224379513e+43
ESO553-G043,05h26m27.3s,-21d17m12s,0.027756,121.4038439,Sy 2,0.12195811699999999,0.010297833000000001,0.0,0.11437168800000001,0.0,0.07375674900000001,0.0,0.05971651,0.0,0.069223651,1.39e-11,2.4517793505209683e+43
ESO565-G019,09h34m43.6s,-21d55m40s,0.016285,70.61970112,Sy 2,3.045023697,0.155150798,3.028608583,0.15404663,0.981606392,0.09673684199999999,0.44067443,0.044323759000000004,0.130830646,0.015282599,2.0699999999999997e-11,1.235446101552437e+43
ESO578-G009,13h56m36.7s,-19d31m45s,0.035021,154.00645419999998,Sy 1,0.31793630300000003,0.029686797,0.99892215,0.075151595,0.521000786,0.071500094,0.22897371,0.03887612,0.0,0.126778217,1.6899999999999998e-11,4.796961754400882e+43
Fairall1146,08h38m30.8s,-35d59m33s,0.031577999999999995,138.5133321,Sy 1.5,1.219223782,0.06823528200000001,1.4070114569999999,0.090383755,0.569628146,0.068454709,0.308965476,0.04412100099999999,0.0,0.122720917,2.89e-11,6.635638281312963e+43
Fairall272,08h23m01.1s,-04d56m05s,0.021815,94.9954809,Sy 2,0.797891693,0.04413407900000001,1.221516366,0.071312569,0.545285004,0.052657339000000004,0.252760468,0.026055645,0.120954437,0.01491603,4.64e-11,5.011013575510501e+43
Fairall49,18h36m58.3s,-59d24m09s,0.020021,87.06588951,Sy 2,3.3180973839999996,0.169081925,2.555471401,0.147228066,0.8825400440000001,0.09549286900000001,0.349548188,0.040382417999999996,0.113375338,0.021504051,1.4199999999999998e-11,1.2882084232675976e+43
Fairall51,18h44m54.0s,-62d21m53s,0.014178,61.38464095,Sy 1,2.032480425,0.103982651,1.7532329009999998,0.104241896,1.185956445,0.19077021,0.558986411,0.060398752,0.0,0.24518246800000001,4.0400000000000004e-11,1.8218076123438148e+43
Fairall9,01h23m45.8s,-58d48m21s,0.047016,208.5726468,Sy 1,0.531611912,0.039018212999999996,0.610500103,0.038463363,0.24695766800000002,0.027046608,0.10439256599999999,0.01778359,0.0,0.04433899400000001,4.9500000000000004e-11,2.57704267987272e+44
HB890241+622,02h44m57.7s,+62d28m07s,0.044000000000000004,194.7667351,Sy 1,0.538308349,0.027497657000000002,0.362135747,0.023593247,0.141775255,0.014172368000000001,0.14661164599999998,0.016695293,0.211297751,0.021783756,9.050000000000001e-11,4.108467492531496e+44
IC0486,08h00m21.0s,+26d36m49s,0.026875,117.47331070000001,Sy 1,0.9889117009999999,0.061583665999999995,1.483165267,0.08914769199999999,0.7105419,0.078723923,0.293968705,0.039709356,0.10894802,0.018263522,3.22e-11,5.317848934951707e+43
IC1657,01h14m07.0s,-32d39m03s,0.011951999999999999,51.65953213,Sy 2,2.895,0.145166679,3.95,0.198,3.0354020389999996,0.347419565,1.4872205580000002,0.169530152,0.587031324,0.078730489,1.43e-11,4.567080662012833e+42
IC1816,02h31m51.0s,-36d40m19s,0.016944999999999998,73.51846563,Sy 1.8,1.781739873,0.098686853,2.7813836889999997,0.154254053,1.0603976720000001,0.10423967,0.383535235,0.040464849,0.109882791,0.014319608000000001,1.93e-11,1.2483946117197456e+43
IC2461,09h19m58.0s,+37d11m29s,0.007539,25.5,Sy 1.9,1.446,0.075125642,3.2439999999999998,0.163842941,2.193472182,0.21117578899999997,0.966804833,0.101919731,0.34751380200000004,0.045199324000000006,1.99e-11,1.548585344081285e+42
IC2637,11h13m49.7s,+09d35m11s,0.029230000000000003,127.9911945,Sy 1.5,2.575824764,0.136006105,4.186660733,0.22057110100000002,1.462677125,0.145902801,0.560398658,0.056889366,0.17030122399999997,0.018902818000000002,1.24e-11,2.4309922653943135e+43
IC2921,11h32m49.3s,+10d17m47s,0.044037,194.9357562,Sy 1,0.09026098,0.011080073000000001,0.0,0.17247236,0.093887369,0.008529621,0.0,0.051551467999999996,0.0,0.06399423,1.56e-11,7.094296248720841e+43
IC4329A,13h49m19.3s,-30d18m34s,0.016054,69.60580477,Sy 1.2,1.7968263169999998,0.094908857,0.968485763,0.121091053,0.502790235,0.088845334,0.169812607,0.061047649,0.0,0.10650136,2.9000000000000003e-10,1.6814758086724462e+44
IC4518A,14h57m41.2s,-43d07m56s,0.016261,70.51434503,Sy 2,5.2092592589999995,0.261020291,5.0112676060000005,0.251332554,5.838406216,0.577655127,2.305083486,0.259704267,0.759983363,0.115323353,2.78e-11,1.6542511912670167e+43
IC4709,18h24m19.4s,-56d22m09s,0.016905,73.34270208,Sy 2,0.5920000000000001,0.040038603,0.943,0.050534935,0.621500585,0.075990777,0.259375425,0.04252507,0.0,0.12587186,4.26e-11,2.742364124344424e+43
IC5063,20h52m02.3s,-57d04m08s,0.011348,49.0263316,Sy 2,4.266,0.41890276299999996,3.603,0.279840789,2.20435746,0.21549182600000003,0.996597057,0.126935982,0.391094906,0.060186234000000005,7.259999999999999e-11,2.088320370619216e+43
IGRJ11366-6002,11h36m42.0s,-60d03m07s,0.013999999999999999,60.60578899,Sy 2 LINER,1.1423941290000001,0.059109764,1.5870453930000001,0.090240692,0.0,0.501180337,0.0,0.511191434,0.0,0.53643632,2.0699999999999997e-11,9.099138420362351e+42
IGRJ23308+7120,23h30m37.7s,+71d22m46s,0.036979000000000005,162.851057,Sy 2,0.37924196600000004,0.02823396,0.809711326,0.056534627000000004,0.371322132,0.048332226,0.151286422,0.02419605,0.0,0.08723067,1.1099999999999999e-11,3.5229448919935693e+43
IISZ010,13h13m05.8s,-11d07m42s,0.034267,150.607047,Sy 1,0.08479303699999999,0.00585009,0.12457307199999999,0.01269529,0.054363255,0.006165141999999999,0.0,0.052567578,0.0,0.08379928,1.52e-11,4.12606325741029e+43
IIZw083,20h26m55.9s,-02d16m39s,0.029143000000000002,127.60200049999999,Sy 2,1.162115159,0.061352017,1.306439727,0.09802762599999999,0.537713228,0.052137490999999994,0.20052526899999998,0.023941482000000004,0.0,0.097981921,1.26e-11,2.455201941823137e+43
IRAS03219+4031,03h25m13.2s,+40d41m55s,0.047726,211.83106380000004,Sy 2,1.305948598,0.06884116700000001,1.171030372,0.087857989,0.441901581,0.046266189000000006,0.203807245,0.026978894,0.0,0.056124738,1.94e-11,1.0417961108739226e+44
IRAS04124-0803,04h14m52.7s,-07d55m40s,0.03816,168.19765149999998,Sy 1,0.656686869,0.048570653,0.438650861,0.023793914,0.16592157800000001,0.027913873,0.0,0.07379189,0.0,0.0362934,2.1e-11,7.109856860039507e+43
IRAS05078+1626,05h10m45.5s,+16d29m56s,0.017879,77.62550874,Sy 1.5,1.17505262,0.061243371,0.7266553729999999,0.09022857599999999,0.0,0.8481484229999999,0.0,0.333077942,0.0,0.16069229599999998,9.059999999999999e-11,6.533393619753151e+43
IRAS05218-1212,05h24m06.5s,-12d10m00s,0.049,217.6858221,Sy 1,0.33045644,0.020681265,0.26057600399999997,0.020964533,0.086362639,0.008308715,0.0,0.074612581,0.0,0.105003601,1.83e-11,1.0377986127857304e+44
IRAS05589+2828,06h02m10.7s,+28d28m22s,0.033,144.9029726,Sy 1,0.958754309,0.054559518,0.8126381309999999,0.09440179900000001,0.27982718300000003,0.036371199,0.0,0.105749157,0.0,0.134760846,6.52e-11,1.63833946531275e+44
KAZ320,22h59m32.9s,+24d55m06s,0.0345,151.6571388,Sy 1,0.36614375299999996,0.019540362,0.308341969,0.028551497999999998,0.107850932,0.008999517,0.047695268,0.007238165,0.0,0.091836714,2.5e-11,6.881251525528431e+43
KUG1141+371,11h44m29.9s,+36d53m09s,0.038060000000000004,167.7445895,Sy 1,0.044593062,0.008839239,0.0,0.09845085699999999,0.0,0.10455635099999999,0.0,0.06709889200000001,0.0,0.09832804699999999,1.54e-11,5.1858442675512255e+43
KUG1208+386,12h10m44.3s,+38d20m10s,0.022792,99.32266199,Sy 1,0.195204944,0.014492363000000001,0.0,0.16260819199999998,0.0,0.080522013,0.0,0.105520315,0.0,0.100109136,2.0699999999999997e-11,2.443817410022737e+43
LCRSB034324.7-394349,03h45m12.5s,-39d34m29s,0.042783,189.2121411,Sy 1,0.141828368,0.011444137,0.223568525,0.023348787000000003,0.14450929699999998,0.016081312,0.0,0.074306923,0.0,0.081409432,1.0400000000000001e-11,4.4558754920571107e+43
LCRSB232242.2-384320,23h25m24.2s,-38d26m49s,0.0359,157.9740112,Sy 1,0.644476313,0.036583151,1.338690104,0.077421166,0.603611076,0.073215607,0.235312608,0.032544592000000004,0.0,0.069575151,1.5e-11,4.4798581000914e+43
LEDA138501,02h09m34.3s,+52d26m33s,0.0492,218.60586459999996,Sy 1,0.0,0.083028404,0.0,0.085455213,0.0,0.064676753,0.0,0.064385162,0.0,0.05063907,5.13e-11,2.9338823199505263e+44
LEDA170194,12h39m06.3s,-16d10m47s,0.036675,161.4762349,Sy 2,0.37310753700000004,0.02225458,0.637952043,0.046143687,0.373142349,0.038718142000000004,0.175364525,0.025706782,0.102001411,0.015703842,4.1200000000000004e-11,1.285630457303021e+44
LEDA214543,16h50m42.7s,+04d36m18s,0.032059,140.6732151,Sy 2,0.118331956,0.007688839,0.326443266,0.021838563,0.27211906399999997,0.033636902,0.0,0.117916812,0.0,0.096517596,2.45e-11,5.802172263938905e+43
LEDA38038,12h02m47.6s,-53d50m08s,0.027966,122.3414857,Sy 2,1.9509775000000003,0.10206436699999999,1.4134959930000002,0.126259286,0.440556455,0.046325389,0.18197271399999998,0.025852634,0.0,0.073939381,4.7999999999999996e-11,8.59786150674771e+43
M106,12h18m57.5s,+47d18m14s,0.0014939999999999999,7.61,Sy 1.9 LINER,35.872,0.761326968,105.177,2.3138190919999997,72.76351495,7.403821751000001,38.12712827,4.075970121,16.24959972,1.877920685,2.2e-11,1.5247326557503663e+41
MCG-01-05-047,01h52m49.0s,-03d26m49s,0.017197,74.62601583,Sy 2,2.403,0.135199446,6.131,0.31152031199999997,4.344082521,0.422823865,2.118640928,0.24324459199999998,0.8321099829999999,0.108703465,2.29e-11,1.526221972469721e+43
MCG-01-09-045,03h31m23.0s,-05d08m30s,0.012822,55.45658909,Sy 2,0.0,0.133023084,0.36671001299999995,0.025376799,0.242144107,0.033393442999999995,0.0,0.104158427,0.0,0.066996711,1.28e-11,4.7110529536324944e+42
MCG-01-13-025,04h51m41.5s,-03d48m33s,0.015894,68.903743,Sy 1.2,0.092232477,0.007743961999999999,0.160365394,0.029515452999999997,0.0,0.090953336,0.0,0.061223266,0.0,0.051373995,3.11e-11,1.767045470877968e+43
MCG-01-24-012,09h20m46.2s,-08d03m22s,0.019644,85.40218363,Sy 2,0.572331358,0.031468367000000004,1.0913436159999998,0.135811283,0.713966463,0.07837454099999999,0.359446851,0.036965297,0.129385651,0.020447298,4.08e-11,3.5612283415554166e+43
MCG-01-30-041,11h52m38.2s,-05d12m26s,0.018816,81.75145203,Sy 1.8,1.497488141,0.076863784,1.7507972619999999,0.12359363400000001,0.756825353,0.08178254900000001,0.32627286899999997,0.037400905,0.0953004,0.018996198,1.4e-11,1.1197490261671362e+43
MCG-01-33-063,13h00m19.1s,-08d05m15s,0.026291000000000002,114.87058529999999,Sy 2 (58 month),0.302,0.027457053,1.16,0.061715248,0.9224128140000001,0.100671894,0.42582215,0.047838503,0.14933169599999999,0.026542681000000002,1.0300000000000001e-11,1.6265094843706711e+43
MCG-01-40-001,15h33m20.7s,-08d42m02s,0.022706,98.94151548,Sy 2,2.056,0.10784144300000001,2.425,0.124600851,1.56995145,0.19168727100000002,0.7222070290000001,0.091417791,0.0,0.22450805199999999,3.27e-11,3.830950817041065e+43
MCG-02-02-095,00h43m08.8s,-11d36m04s,0.018869999999999998,81.98940731,Sy 2,0.081078405,0.007848598,0.0,0.19567178899999998,0.104808352,0.019643794,0.0,0.095832456,0.0,0.045893289000000004,8.949999999999999e-12,7.200128324575214e+42
MCG-02-08-014,02h52m23.4s,-08d30m37s,0.016752,72.67050275,Sy 2 Hidden,0.33665640399999996,0.018650344,0.540515105,0.040998488,0.45115277200000004,0.062422871,0.0,0.23980528899999998,0.0,0.138354577,2.6100000000000002e-11,1.6495236412414333e+43
MCG-02-08-038,03h00m04.3s,-10d49m29s,0.032589,143.0548459,Sy 1,0.12566106800000001,0.009823265999999999,0.34,0.028075838,0.27006495,0.04726865400000001,0.0,0.149986759,0.0,0.04824168400000001,1.76e-11,4.310419343755588e+43
MCG-02-12-050,04h38m14.2s,-10d47m45s,0.036351999999999995,160.0161325,Sy 1.2,0.603,0.042375460999999996,1.376,0.075761139,0.870156994,0.08435768099999999,0.373066423,0.042135421,0.16892067600000002,0.026469289,1.9e-11,5.822142723933793e+43
MCG-02-14-009,05h16m21.2s,-10d33m41s,0.028452999999999996,124.5170147,Sy 1,0.34295462299999996,0.033224569,0.8131862120000001,0.060229199000000004,0.610174505,0.09319950800000001,0.294308948,0.046729087,0.0,0.108903796,1.3599999999999999e-11,2.523469242469586e+43
MCG-03-04-072,01h28m06.7s,-18d48m31s,0.046,203.91543000000001,Sy 1 NL,0.115296719,0.008991681999999999,0.22542773300000002,0.017407308,0.177435144,0.020000082,0.12355148,0.018921107,0.0,0.065668739,1.97e-11,9.803205634708862e+43
MCG-03-34-064,13h22m24.5s,-16d43m42s,0.016541,71.74373316,Sy 1.8,5.098933136,0.257041995,3.444156642,0.197505545,1.174475819,0.12154971,0.43480503,0.043543614,0.0,0.138995149,3.0500000000000005e-11,1.8787521448497744e+43
MCG-05-23-016,09h47m40.2s,-30d56m55s,0.008486,36.58169972,Sy 2,1.4541431740000001,0.07413486799999999,0.477012325,0.03050735,0.13578674300000002,0.022269054,0.0,0.070445459,0.0,0.044750762,2.01e-10,3.2190337193895637e+43
MCG-06-30-015,13h35m53.7s,-34d17m44s,0.007749,33.38577246,Sy 1.2,1.204880083,0.063410185,0.762027881,0.067837685,0.23237960800000002,0.039966136,0.0,0.107407274,0.0,0.07414420099999999,6.329999999999999e-11,8.443612142277158e+42
MCG-07-03-007,01h05m26.8s,-42d12m58s,0.029883999999999997,130.9184179,Sy 2,0.312850317,0.017297871,0.457087342,0.028749446,0.18623825300000002,0.029661622999999998,0.10904687199999999,0.015286951000000002,0.0,0.090875729,1.1999999999999999e-11,2.461412774912288e+43
MCG+00-09-042,03h17m02.2s,+01d15m18s,0.023761,103.6205182,Sy 2 LINER,3.792976518,0.19223997399999998,4.155356195,0.241463939,1.5685586390000001,0.086694029,0.59356387,0.033549699,0.183632182,0.012882711000000002,1.33e-11,1.7090110396041111e+43
MCG+01-57-016,22h40m17.0s,+08d03m14s,0.024974,109.0091633,Sy 1.8,0.9355112109999999,0.050901838,0.966184388,0.107610964,0.51256673,0.056276917,0.202432167,0.026569717000000003,0.0,0.09071736300000001,1.6600000000000003e-11,2.360672864770823e+43
MCG+02-21-013,08h04m46.4s,+10d46m36s,0.034434,151.35965259999998,Sy 2,0.713184129,0.046419525999999996,1.70093992,0.103471618,0.90564356,0.097708195,0.390269009,0.048751422999999995,0.126435179,0.021900229,1.52e-11,4.1674033831487674e+43
MCG+02-57-002,22h23m45.0s,+11d50m09s,0.028999999999999998,126.9623967,Sy 1.5,0.539221604,0.027366137999999998,0.666847553,0.08114682299999999,0.34151569600000004,0.033595053,0.164379566,0.026223425,0.092701721,0.012953446,1.4199999999999998e-11,2.739304280078217e+43
MCG+04-22-042,09h23m43.0s,+22d54m33s,0.032349,141.97614850000002,Sy 1.2,0.13101859,0.012015165,0.39899999999999997,0.027010483999999998,0.385105488,0.055791626,0.182770662,0.033622717999999996,0.10304563800000001,0.017087521,3.99e-11,9.625102968619535e+43
MCG+04-48-002,20h28m35.1s,+25d44m00s,0.0139,60.16832261,Sy 2,9.698,0.485765591,10.445,0.52395848,3.9641232110000004,0.416948383,1.4008190269999998,0.15991088,0.417446118,0.053092187,7.779999999999999e-11,3.370676809020593e+43
MCG+05-03-013,00h51m35.0s,+29d24m05s,0.035955,158.2224297,Sy 1,0.825125235,0.045674729000000004,1.8898391159999999,0.165625183,1.117930774,0.113511624,0.488640604,0.053055789000000006,0.16375572,0.026097872999999997,9.810000000000001e-12,2.939048910996475e+43
MCG+05-28-032,11h48m45.9s,+29d38m28s,0.023016,100.3156406,LINER,0.8755787629999999,0.049042089000000004,1.380758942,0.120503708,0.506840089,0.05068822,0.272385535,0.031610249,0.0,0.08616645099999999,2.45e-11,2.950564368576981e+43
MCG+06-16-028,07h14m03.9s,+35d16m45s,0.015694,68.02640073,Sy 2,2.5486486409999998,0.128469873,2.48741775,0.15486904099999999,0.8666428759999999,0.089646365,0.35501849399999996,0.039938702,0.11687965,0.016868359,1.6699999999999998e-11,9.248539692910852e+42
MCG+06-24-008,10h44m49.0s,+38d10m52s,0.025881,113.0446443,Sy 1.9,0.751518657,0.05134451599999999,1.85048333,0.103566486,0.685769847,0.067777655,0.278572926,0.033812706,0.08569679300000001,0.017038036,1.4e-11,2.14106438057707e+43
MCG+06-49-019,22h27m05.8s,+36d21m42s,0.021328,92.8408452,Sy 2,0.141768449,0.012899478999999998,0.517,0.039118199,0.562350577,0.089110005,0.0,0.29773268199999997,0.0,0.09007476699999999,1.98e-11,2.0424200667744955e+43
MCG+08-11-011,05h54m53.6s,+46d26m22s,0.020484,89.11037791,Sy 1.5,2.639,0.142161712,3.467,0.17804918100000003,2.523032196,0.282243511,1.1384108179999999,0.169408969,0.399228254,0.070576272,1.33e-10,1.2638918675340076e+44
MCG+11-11-032,08h55m12.5s,+64d23m46s,0.036252,159.5642234,Sy 2,0.112673077,0.007877901,0.31685218800000003,0.019979939,0.23934127,0.032743852000000004,0.10858954800000001,0.017288718999999998,0.0,0.062236016,1.7699999999999998e-11,5.393193712333051e+43
MCG+12-10-067,10h44m08.5s,+70d24m19s,0.033576999999999996,147.4993705,Sy 2,0.8690000000000001,0.046492538,1.9080000000000001,0.09890007599999999,1.267351532,0.177010862,0.533202427,0.088491192,0.178797405,0.025194163999999998,1.2900000000000002e-11,3.358704154252987e+43
Mrk10,07h47m29.1s,+60d56m01s,0.029255,128.1030409,Sy 1.2,0.713,0.039857436,1.973,0.10109194099999999,1.42000264,0.143003759,0.700160007,0.071045202,0.288164504,0.041001231,1.48e-11,2.906580135392769e+43
Mrk1018,02h06m16.0s,-00d17m29s,0.042436,187.6300936,Sy 1.5,0.068410402,0.011639073,0.115368952,0.015412226000000001,0.146799844,0.023292862999999997,0.120303414,0.014005543,0.077698545,0.013120882,3.3e-11,1.3903387841809143e+44
Mrk1210,08h04m05.9s,+05d06m50s,0.013496000000000001,58.40162434,Sy 2,1.5096601440000001,0.078391348,0.913928362,0.089092804,0.36466520399999997,0.040212633,0.139270673,0.017838275,0.0,0.067656602,5.4399999999999994e-11,2.2204983767745336e+43
Mrk1310,12h01m14.4s,-03d40m41s,0.01956,85.03161638,Sy 1,0.136626999,0.010589771999999999,0.268198697,0.025586912000000003,0.162582198,0.026142006000000002,0.104223637,0.020409383,0.0,0.085381433,1.13e-11,9.777797088413265e+42
Mrk1392,15h05m56.6s,+03d42m26s,0.036135,159.03557080000002,Sy 1,0.363753186,0.025533872000000003,0.9363971109999999,0.062955101,0.541744879,0.06265617700000001,0.22808692600000002,0.037776747,0.080913137,0.013064343,1.9e-11,5.751006419117236e+43
Mrk18,09h01m58.4s,+60d09m06s,0.011087999999999999,47.893571200000004,Sy 2,2.56471364,0.133031793,2.408955595,0.169669813,0.785250638,0.08216353400000001,0.29472724100000003,0.030528162999999997,0.095407665,0.016354639,1.2199999999999999e-11,3.34900642923501e+42
Mrk198,12h09m14.1s,+47d03m30s,0.02422,105.65846599999999,Sy 2,0.8457194640000001,0.04970657,1.024738724,0.06533720900000001,0.365136466,0.039527307000000005,0.15858946599999998,0.027059116,0.0,0.044795112000000005,2.2199999999999998e-11,2.965946303383448e+43
Mrk202,12h17m55.0s,+58d39m35s,0.021015,91.45685052,Sy 1 (58 month),0.196925715,0.011998537,0.295399819,0.023715005,0.12044253,0.021256737999999997,0.0,0.079317761,0.0,0.05744393,8.07e-12,8.078072105366065e+42
Mrk279,13h53m03.4s,+69d18m30s,0.030451,133.45846509999998,Sy 1.5,0.8523342740000001,0.044452530999999997,0.822451073,0.072782255,0.36948170399999997,0.039912915,0.15068609300000002,0.025554536,0.0,0.053492762,3.92e-11,8.355645881604399e+43
Mrk290,15h35m52.4s,+57d54m09s,0.029577,129.5439812,Sy 1,0.178191275,0.009529293000000001,0.115582294,0.008355851999999999,0.048625037,0.006505362,0.0,0.07446823799999999,0.0,0.057332829,2.33e-11,4.679420875671849e+43
Mrk3,06h15m36.3s,+71d02m15s,0.013509,58.5,Sy 2,3.12,0.18,2.53,0.17,0.853472373,0.094835965,0.325373345,0.033845099999999996,0.127846589,0.015095835,1.41e-10,5.774741553390069e+43
Mrk335,00h06m19.5s,+20d12m10s,0.025785000000000002,112.61726370000001,Sy 1.2,0.30869785899999996,0.015692298,0.15031150599999998,0.010295031,0.06589033,0.008035599000000001,0.0,0.03604625,0.0,0.038095572,1.84e-11,2.792733356939055e+43
Mrk348,00h48m47.1s,+31d57m25s,0.015034,65.13302407,Sy 2 FSRQ,0.8081772340000001,0.040610297000000004,0.995043028,0.050227074000000003,0.525318967,0.051037295999999996,0.300062431,0.030300406000000002,0.16930007600000002,0.019551871000000002,1.56e-10,7.920065822280456e+43
Mrk352,00h59m53.3s,+31d49m37s,0.014863999999999999,64.38822116,Sy 1,0.0,0.08001245,0.0,0.089013372,0.117523484,0.014772111000000001,0.0,0.070439141,0.0,0.063108836,3e-11,1.4884553670448865e+43
Mrk359,01h27m32.6s,+19d10m44s,0.017385,75.45255299,Sy 1.5,1.467632007,0.078435462,1.473403733,0.107034596,0.560255775,0.054499994,0.22064065800000002,0.026618471,0.0,0.117754115,1.33e-11,9.061523612703946e+42
Mrk417,10h49m30.9s,+22d57m52s,0.032756,143.8056573,Sy 2,0.132469817,0.008209586,0.11781281199999999,0.020070765,0.045701434000000006,0.006937723000000001,0.0,0.086328935,0.0,0.047057207000000004,3.24e-11,8.018602049240734e+43
Mrk477,14h40m38.1s,+53d30m16s,0.037725999999999996,166.231824,Sy 1,1.3072665509999999,0.070377991,0.734828727,0.047389702,0.242382254,0.014770323,0.09157764300000001,0.008156239000000001,0.0,0.058478159,1.4400000000000002e-11,4.762034528823988e+43
Mrk50,12h23m24.1s,+02d40m45s,0.023433000000000002,102.1650421,Sy 1,0.0,0.055113313,0.0,0.142068802,0.0,0.082567858,0.061348892,0.007133606999999999,0.0,0.057251505,2.26e-11,2.8230253839074e+43
Mrk509,20h44m09.7s,-10d43m25s,0.034397000000000004,151.1928923,Sy 1.2,1.5005328059999998,0.0782824,1.230031345,0.088090345,0.38637800899999997,0.022265666,0.151253387,0.010930858,0.0,0.048561615,9.62e-11,2.631719083715439e+44
Mrk590,02h14m33.6s,-00d46m00s,0.026385000000000002,115.28936850000001,Sy 1.2,0.545010465,0.03643136,1.877013522,0.110987863,1.450828015,0.144775381,0.641807283,0.067577185,0.216390143,0.023121588,1.6699999999999998e-11,2.656419742724611e+43
Mrk595,02h41m34.9s,+07d11m14s,0.026982,117.95041840000002,Sy 1.5,0.389437126,0.020308065,0.5207643670000001,0.032967176,0.296060626,0.038374607000000005,0.0,0.11758018199999999,0.0,0.09294058599999999,1.0900000000000001e-11,1.8147933406883722e+43
Mrk6,06h52m12.3s,+74d25m37s,0.018813,81.73823285,Sy 1.5,1.0434904109999998,0.061380615,0.94235209,0.07081725700000001,0.605179601,0.088362648,0.256863387,0.04699616,0.0,0.09641498,6.06e-11,4.845346280229913e+43
Mrk618,04h36m22.2s,-10d22m34s,0.03555,156.3936189,Sy 1,3.036072533,0.165912154,3.24356697,0.194777705,1.2183117559999999,0.135173929,0.49896834100000004,0.0628321,0.21469009100000003,0.029666346,1.7800000000000003e-11,5.21026446755826e+43
Mrk653,12h39m51.7s,+34d58m30s,0.043067,190.50752590000002,Sy 2,0.135752417,0.009333385999999999,0.41154434799999995,0.024764952000000003,0.281567067,0.029336731,0.136059729,0.018791515,0.0,0.066245672,9e-12,3.909025385381054e+43
Mrk704,09h18m26.0s,+16d18m19s,0.029233999999999996,128.00908959999998,Sy 1.5,0.33561059299999996,0.017836127,0.253436728,0.02679198,0.154955245,0.022045257999999998,0.0,0.087508314,0.0,0.053759414000000005,3.31e-11,6.490995664151656e+43
Mrk728,11h01m01.8s,+11d02m49s,0.035644999999999996,156.8225052,Sy 1.9,0.045509922,0.004829976,0.0,0.061543092,0.0,0.046885563,0.0,0.055482557,0.0,0.063866952,1.3699999999999999e-11,4.032171997961133e+43
